label_type,overlap_rows,avg_used_rows_excluding_both_empty,avg_dropped_rows_both_empty,lexical_guard,bm25_threshold,embed_threshold,hybrid_threshold,alpha,total_p1_items,total_p2_items,overlap_total_exact_p1,overlap_total_exact_p2,overlap_total_bm25_p1,overlap_total_bm25_p2,overlap_total_embed_p1,overlap_total_embed_p2,overlap_total_hybrid_p1,overlap_total_hybrid_p2,avg_p1_count,avg_p2_count,avg_exact_ratio_p1,avg_exact_ratio_p2,avg_bm25_ratio_p1,avg_bm25_ratio_p2,avg_embed_ratio_p1,avg_embed_ratio_p2,avg_hybrid_ratio_p1,avg_hybrid_ratio_p2,total_p1_merge_exact,total_p2_merge_exact,overlap_total_merge_exact,total_p1_merge_bm25,total_p2_merge_bm25,overlap_total_merge_bm25,total_p1_merge_embed,total_p2_merge_embed,overlap_total_merge_embed,total_p1_merge_hybrid,total_p2_merge_hybrid,overlap_total_merge_hybrid,avg_ratio_p1_merge_exact,avg_ratio_p2_merge_exact,avg_ratio_p1_merge_bm25,avg_ratio_p2_merge_bm25,avg_ratio_p1_merge_embed,avg_ratio_p2_merge_embed,avg_ratio_p1_merge_hybrid,avg_ratio_p2_merge_hybrid
must_have,35,35,0,True,1.5,0.72,0.69,0.75,904,981,522,522,887,930,839,859,865,858,25.82857142857143,28.02857142857143,0.5704925189416189,0.5411560530431858,0.9738395098195762,0.9532523675517511,0.9239673404274296,0.8869460315103053,0.9511198726703416,0.8884168142924368,904,981,522,391,425,374,832,889,767,847,931,808,0.5704925189416189,0.5411560530431858,0.9482894912350904,0.8920868300700234,0.9194739869386102,0.8746771335274826,0.9492418005478828,0.8819615233460307
